Subject_Name,Evaluation_Name,Student_Name,Grade
Computer Science,TP7,Ivy Violet,6.7
Computer Science,TP7,Jack Azure,7.0
Computer Science,TP7,Jack Beige,2.0
Computer Science,TP7,Jack Blue,6.7
Computer Science,TP7,Jack Cyan,5.3
Computer Science,TP7,Jack Davis,8.7
Computer Science,TP7,Jack Indigo,6.7
Computer Science,TP7,Jack Johnson,6.3
Computer Science,TP7,Jack Teal,1.7
Computer Science,TP7,Jack Violet,4.7
Computer Science,TP7,Kelly Gray,5.3
Computer Science,TP7,Kelly Green,6.0
Computer Science,TP7,Kelly Indigo,7.0
Computer Science,TP7,Kelly Purple,3.7
Computer Science,TP7,Kelly White,5.3
Computer Science,TP7,Liam Beige,5.0
Computer Science,TP7,Liam Black,5.7
Computer Science,TP7,Liam Gray,4.7
Computer Science,TP7,Liam Purple,4.7
Computer Science,TP7,Liam Red,4.0
Computer Science,TP7,Mona Beige,5.0
Computer Science,TP7,Mona Johnson,3.7
Computer Science,TP7,Mona Magenta,6.3
Computer Science,TP7,Mona Pink,3.7
Computer Science,TP7,Mona Red,7.7
Computer Science,TP7,Mona Teal,8.0
Computer Science,TP7,Mona Violet,3.0
Computer Science,TP7,Mona White,1.7
Computer Science,TP7,Nick Cyan,7.0
Computer Science,TP7,Nick Magenta,5.0
Computer Science,TP7,Nick Pink,3.3
Computer Science,TP7,Nick Purple,4.0
Computer Science,TP7,Nick Red,4.3
Computer Science,TP7,Olivia Black,7.0
Computer Science,TP7,Olivia Davis,6.7
Computer Science,TP7,Olivia Indigo,2.3
Computer Science,TP7,Olivia Teal,7.3
Computer Science,TP7,Olivia Yellow,3.0
Computer Science,TP7,Paul Azure,4.0
Computer Science,TP7,Paul Cyan,6.3
Computer Science,TP7,Paul Davis,2.3
Computer Science,TP7,Paul Indigo,6.0
Computer Science,TP7,Paul Magenta,6.3
Computer Science,TP7,Paul Red,5.7
Computer Science,TP7,Paul White,4.7
Computer Science,TP7,Quincy Azure,6.0
Computer Science,TP7,Quincy Beige,6.7
Computer Science,TP7,Quincy Brown,6.3
Computer Science,TP7,Quincy Gray,4.3
Computer Science,TP7,Quincy Magenta,7.0
Computer Science,TP7,Quincy Pink,5.3
Computer Science,TP7,Quincy Red,2.7
Computer Science,TP7,Rita Blue,7.0
Computer Science,TP7,Rita Davis,6.3
Computer Science,TP7,Rita Green,4.7
Computer Science,TP7,Rita Johnson,7.3
Computer Science,TP7,Rita Orange,6.7
Computer Science,TP7,Rita Red,4.3
Computer Science,TP7,Rita Teal,3.3
Computer Science,TP7,Rita Yellow,6.0
Computer Science,TP7,Sam Beige,6.3
Computer Science,TP7,Sam Cyan,6.0
Computer Science,TP7,Sam Davis,7.0
Computer Science,TP7,Sam Green,3.7
Computer Science,TP7,Sam Magenta,4.7
Computer Science,TP7,Sam Purple,7.3
Computer Science,TP7,Sam White,6.7
Computer Science,TP8,Alice Black,3.3
Computer Science,TP8,Alice Davis,1.3
Computer Science,TP8,Alice Green,5.0
Computer Science,TP8,Alice Johnson,4.3
Computer Science,TP8,Alice Magenta,4.7
Computer Science,TP8,Alice Red,6.7
Computer Science,TP8,Alice Violet,3.3
Computer Science,TP8,Bob Azure,7.0
Computer Science,TP8,Bob Black,2.3
Computer Science,TP8,Bob Davis,4.3
Computer Science,TP8,Bob Gray,5.3
Computer Science,TP8,Bob Green,4.3
Computer Science,TP8,Bob Orange,3.3
Computer Science,TP8,Bob Yellow,7.0
Computer Science,TP8,Charlie Azure,1.7
Computer Science,TP8,Charlie Davis,8.3
Computer Science,TP8,Charlie Gray,5.0
Computer Science,TP8,Charlie Indigo,1.7
Computer Science,TP8,Charlie Magenta,4.7
Computer Science,TP8,Charlie White,5.0
Computer Science,TP8,Charlie Yellow,5.0
Computer Science,TP8,Dana Beige,4.7
Computer Science,TP8,Dana Black,3.7
Computer Science,TP8,Dana Blue,4.0
Computer Science,TP8,Dana Cyan,4.3
Computer Science,TP8,Dana Davis,7.3
Computer Science,TP8,Dana Purple,4.3
Computer Science,TP8,Dana Violet,3.3
Computer Science,TP8,Dana Yellow,4.0
Computer Science,TP8,Eve Beige,5.3
Computer Science,TP8,Eve Black,3.3
Computer Science,TP8,Eve Cyan,2.0
Computer Science,TP8,Eve Gray,4.7
Computer Science,TP8,Eve Green,6.3
Computer Science,TP8,Eve Johnson,6.0
Computer Science,TP8,Eve Orange,6.3
Computer Science,TP8,Eve Purple,5.0
Computer Science,TP8,Frank Cyan,3.0
Computer Science,TP8,Frank Davis,3.0
Computer Science,TP8,Frank Indigo,6.7
Computer Science,TP8,Frank Pink,3.7
Computer Science,TP8,Frank Teal,4.0
Computer Science,TP8,Grace Azure,7.3
Computer Science,TP8,Grace Black,8.7
Computer Science,TP8,Grace Blue,8.7
Computer Science,TP8,Grace Cyan,7.7
Computer Science,TP8,Grace Gray,5.0
Computer Science,TP8,Grace Teal,7.3
Computer Science,TP8,Hank Davis,2.7
Computer Science,TP8,Hank Green,4.0
Computer Science,TP8,Hank Pink,5.0
Computer Science,TP8,Hank Red,3.3
Computer Science,TP8,Hank Teal,6.7
Computer Science,TP8,Ivy Beige,6.3
Computer Science,TP8,Ivy Black,3.7
Computer Science,TP8,Ivy Brown,4.7
Computer Science,TP8,Ivy Purple,5.7
Computer Science,TP8,Jack Green,1.0
Computer Science,TP8,Jack Pink,4.7
Computer Science,TP8,Jack Teal,6.3
Computer Science,TP8,Jack Violet,2.7
Computer Science,TP8,Kelly Beige,3.0
Computer Science,TP8,Kelly Black,4.0
Computer Science,TP8,Kelly Green,2.3
Computer Science,TP8,Kelly Magenta,5.7
Computer Science,TP8,Kelly Orange,5.7
Computer Science,TP8,Kelly Purple,4.3
Computer Science,TP8,Kelly Teal,7.3
Computer Science,TP8,Kelly White,3.7
Computer Science,TP8,Kelly Yellow,7.7
Computer Science,TP8,Liam Azure,7.7
Computer Science,TP8,Liam Black,5.7
Computer Science,TP8,Liam Blue,4.0
Computer Science,TP8,Liam Davis,6.7
Computer Science,TP8,Liam White,3.0
Computer Science,TP8,Liam Yellow,2.3
Computer Science,TP8,Mona Beige,5.7
Computer Science,TP8,Mona Blue,4.0
Computer Science,TP8,Mona Davis,1.7
Computer Science,TP8,Mona Indigo,4.0
Computer Science,TP8,Mona Magenta,2.7
Computer Science,TP8,Mona White,5.7
Computer Science,TP8,Nick Azure,4.7
Computer Science,TP8,Nick Beige,4.3
Computer Science,TP8,Nick Brown,4.0
Computer Science,TP8,Nick Cyan,3.7
Computer Science,TP8,Nick Johnson,10.0
Computer Science,TP8,Nick Pink,7.0
Computer Science,TP8,Nick Purple,5.0
Computer Science,TP8,Nick Yellow,5.7
Computer Science,TP8,Olivia Azure,6.3
Computer Science,TP8,Olivia Gray,4.7
Computer Science,TP8,Olivia Indigo,6.3
Computer Science,TP8,Olivia Johnson,4.3
Computer Science,TP8,Olivia Red,2.3
Computer Science,TP8,Paul Black,9.3
Computer Science,TP8,Paul Davis,6.7
Computer Science,TP8,Paul Gray,6.0
Computer Science,TP8,Paul Green,3.7
Computer Science,TP8,Paul Indigo,2.0
Computer Science,TP8,Paul Magenta,5.3
Computer Science,TP8,Quincy Azure,5.0
Computer Science,TP8,Quincy Cyan,5.7
Computer Science,TP8,Quincy Davis,7.0
Computer Science,TP8,Quincy Magenta,3.3
Computer Science,TP8,Quincy Violet,5.7
Computer Science,TP8,Rita Azure,4.3
Computer Science,TP8,Rita Brown,4.7
Computer Science,TP8,Rita Davis,6.3
Computer Science,TP8,Rita Indigo,5.0
Computer Science,TP8,Rita Teal,5.3
Computer Science,TP8,Rita Violet,6.0
Computer Science,TP8,Rita Yellow,5.3
Computer Science,TP8,Sam Blue,6.0
Computer Science,TP8,Sam Davis,8.3
Computer Science,TP8,Sam Orange,8.7
Computer Science,TP8,Sam Purple,1.3
Computer Science,TP9,Alice Brown,1.7
Computer Science,TP9,Alice Cyan,6.0
Computer Science,TP9,Alice Davis,7.7
Computer Science,TP9,Alice Teal,3.0
Computer Science,TP9,Alice Yellow,0.7
Computer Science,TP9,Bob Beige,6.7
Computer Science,TP9,Bob Blue,8.0
Computer Science,TP9,Bob Pink,7.3
Computer Science,TP9,Bob Purple,5.7
Computer Science,TP9,Bob White,1.0
Computer Science,TP9,Bob Yellow,6.7
Computer Science,TP9,Charlie Brown,4.7
Computer Science,TP9,Charlie Cyan,3.3
Computer Science,TP9,Charlie Gray,7.7
Computer Science,TP9,Charlie Pink,2.7
Computer Science,TP9,Charlie Purple,6.3
Computer Science,TP9,Charlie Red,6.3
Computer Science,TP9,Charlie Violet,4.3
Computer Science,TP9,Dana Beige,4.3
Computer Science,TP9,Dana Gray,7.3
Computer Science,TP9,Dana Purple,3.3
Computer Science,TP9,Dana Yellow,7.0
Computer Science,TP9,Eve Azure,5.3
Computer Science,TP9,Eve Black,6.3
Computer Science,TP9,Eve Davis,4.7
Computer Science,TP9,Eve Pink,4.3
Computer Science,TP9,Eve Teal,3.3
Computer Science,TP9,Eve White,3.3
Computer Science,TP9,Eve Yellow,5.3
Computer Science,TP9,Frank Azure,5.3
Computer Science,TP9,Frank Beige,5.3
Computer Science,TP9,Frank Cyan,4.3
Computer Science,TP9,Frank Magenta,4.7
Computer Science,TP9,Grace Azure,3.7
Computer Science,TP9,Grace Black,4.3
Computer Science,TP9,Grace Green,3.7
Computer Science,TP9,Grace Indigo,6.7
Computer Science,TP9,Grace Johnson,9.7
Computer Science,TP9,Grace Pink,1.3
Computer Science,TP9,Grace Purple,3.3
Computer Science,TP9,Grace White,6.7
Computer Science,TP9,Grace Yellow,6.7
Computer Science,TP9,Hank Azure,5.7
Computer Science,TP9,Hank Blue,4.3
Computer Science,TP9,Hank Brown,1.0
Computer Science,TP9,Hank Orange,5.0
Computer Science,TP9,Hank Purple,6.0
Computer Science,TP9,Ivy Blue,7.7
Computer Science,TP9,Ivy Brown,7.3
Computer Science,TP9,Ivy Davis,6.3
Computer Science,TP9,Ivy Green,5.3
Computer Science,TP9,Ivy Indigo,6.7
Computer Science,TP9,Ivy Pink,4.0
Computer Science,TP9,Ivy Red,8.3
Computer Science,TP9,Ivy White,6.3
Computer Science,TP9,Jack Green,8.3
Computer Science,TP9,Jack Orange,3.7
Computer Science,TP9,Jack Violet,5.0
Computer Science,TP9,Jack White,5.0
Computer Science,TP9,Kelly Black,7.3
Computer Science,TP9,Kelly Brown,3.0
Computer Science,TP9,Kelly Cyan,5.3
Computer Science,TP9,Kelly Gray,1.7
Computer Science,TP9,Kelly Pink,7.7
Computer Science,TP9,Kelly Yellow,5.0
Computer Science,TP9,Liam Beige,3.3
Computer Science,TP9,Liam Blue,9.3
Computer Science,TP9,Liam Cyan,3.7
Computer Science,TP9,Liam Purple,7.7
Computer Science,TP9,Liam Teal,5.7
Computer Science,TP9,Mona Brown,6.0
Computer Science,TP9,Mona Indigo,5.0
Computer Science,TP9,Mona Orange,4.3
Computer Science,TP9,Mona Pink,5.3
Computer Science,TP9,Mona Purple,4.3
Computer Science,TP9,Mona Teal,5.0
Computer Science,TP9,Mona Violet,3.7
Computer Science,TP9,Mona White,3.7
Computer Science,TP9,Mona Yellow,8.0
Computer Science,TP9,Nick Beige,4.7
Computer Science,TP9,Nick Gray,3.7
Computer Science,TP9,Nick Orange,5.7
Computer Science,TP9,Nick Red,5.3
Computer Science,TP9,Nick Teal,3.7
Computer Science,TP9,Nick White,6.0
Computer Science,TP9,Nick Yellow,5.0
Computer Science,TP9,Olivia Cyan,2.7
Computer Science,TP9,Olivia Davis,4.3
Computer Science,TP9,Olivia Green,8.3
Computer Science,TP9,Olivia Indigo,4.3
Computer Science,TP9,Olivia Pink,3.0
Computer Science,TP9,Olivia Purple,3.7
Computer Science,TP9,Paul Cyan,5.0
Computer Science,TP9,Paul Johnson,4.3
Computer Science,TP9,Paul Purple,4.3
Computer Science,TP9,Paul Violet,5.0
Computer Science,TP9,Paul White,4.7
Computer Science,TP9,Paul Yellow,5.3
Computer Science,TP9,Quincy Azure,2.3
Computer Science,TP9,Quincy Beige,7.0
Computer Science,TP9,Quincy Brown,7.7
Computer Science,TP9,Quincy Gray,3.3
Computer Science,TP9,Quincy Red,4.7
Computer Science,TP9,Quincy Violet,2.7
Computer Science,TP9,Rita Green,4.7
Computer Science,TP9,Rita Magenta,5.7
Computer Science,TP9,Rita Orange,6.0
Computer Science,TP9,Rita Purple,2.3
Computer Science,TP9,Rita White,6.3
Computer Science,TP9,Sam Beige,5.7
Computer Science,TP9,Sam Cyan,6.3
Computer Science,TP9,Sam Davis,4.3
Computer Science,TP9,Sam Pink,5.0
Computer Science,TP9,Sam Red,6.7
Computer Science,TP9,Sam Teal,5.7
Computer Science,TP9,Sam Violet,3.7
Economics,Examen Final,Alice Blue,5.0
Economics,Examen Final,Alice Pink,5.0
Economics,Examen Final,Alice White,5.2
Economics,Examen Final,Alice Yellow,5.1
Economics,Examen Final,Bob Brown,4.8
Economics,Examen Final,Bob Johnson,4.9
Economics,Examen Final,Bob Orange,5.6
Economics,Examen Final,Bob Teal,5.2
Economics,Examen Final,Bob White,5.1
Economics,Examen Final,Charlie Davis,5.5
Economics,Examen Final,Charlie Purple,4.7
Economics,Examen Final,Dana Beige,5.1
Economics,Examen Final,Dana Cyan,5.2
Economics,Examen Final,Dana Green,5.3
Economics,Examen Final,Dana Teal,5.0
Economics,Examen Final,Eve Azure,5.3
Economics,Examen Final,Eve Black,5.1
Economics,Examen Final,Frank Cyan,4.9
Economics,Examen Final,Frank Pink,4.9
Economics,Examen Final,Frank Purple,4.8
Economics,Examen Final,Hank Green,5.3
Economics,Examen Final,Hank Indigo,5.4
Economics,Examen Final,Hank Violet,4.7
Economics,Examen Final,Ivy Black,4.8
Economics,Examen Final,Ivy Orange,4.6
Economics,Examen Final,Jack Yellow,5.1
Economics,Examen Final,Kelly Beige,5.7
Economics,Examen Final,Kelly Orange,5.0
Economics,Examen Final,Liam Yellow,4.4
Economics,Examen Final,Mona Cyan,4.9
Economics,Examen Final,Mona Red,5.9
Economics,Examen Final,Nick Azure,5.4
Economics,Examen Final,Nick Beige,4.9
Economics,Examen Final,Nick Gray,4.9
Economics,Examen Final,Nick Indigo,5.2
Economics,Examen Final,Nick White,5.1
Economics,Examen Final,Nick Yellow,5.0
Economics,Examen Final,Olivia Indigo,4.4
Economics,Examen Final,Paul Gray,4.9
Economics,Examen Final,Paul Pink,4.7
Economics,Examen Final,Rita Red,4.8
Economics,Examen Final,Rita Teal,5.5
Economics,Examen Final,Sam Cyan,4.7
Economics,Examen Final,Sam Johnson,5.1
Economics,Primer Parcial,Alice Green,5.0
Economics,Primer Parcial,Alice Teal,5.0
Economics,Primer Parcial,Bob Beige,5.0
Economics,Primer Parcial,Bob Yellow,4.7
Economics,Primer Parcial,Dana Magenta,5.2
Economics,Primer Parcial,Dana Pink,4.7
Economics,Primer Parcial,Eve Beige,5.2
Economics,Primer Parcial,Eve Teal,4.9
Economics,Primer Parcial,Frank Blue,5.5
Economics,Primer Parcial,Frank Purple,4.1
Economics,Primer Parcial,Grace Beige,5.0
Economics,Primer Parcial,Grace Davis,5.1
Economics,Primer Parcial,Grace Purple,5.3
Economics,Primer Parcial,Hank Blue,5.0
Economics,Primer Parcial,Hank Cyan,5.2
Economics,Primer Parcial,Hank Purple,5.6
Economics,Primer Parcial,Ivy Magenta,5.4
Economics,Primer Parcial,Jack Black,4.9
Economics,Primer Parcial,Jack Brown,4.4
Economics,Primer Parcial,Kelly Azure,5.6
Economics,Primer Parcial,Kelly Blue,5.3
Economics,Primer Parcial,Kelly Davis,5.2
Economics,Primer Parcial,Kelly Pink,5.3
Economics,Primer Parcial,Liam Indigo,5.0
Economics,Primer Parcial,Liam Orange,5.0
Economics,Primer Parcial,Liam Red,5.9
Economics,Primer Parcial,Mona Blue,4.8
Economics,Primer Parcial,Mona White,5.0
Economics,Primer Parcial,Nick Orange,4.9
Economics,Primer Parcial,Nick Teal,4.4
Economics,Primer Parcial,Olivia Indigo,5.2
Economics,Primer Parcial,Olivia Johnson,5.1
Economics,Primer Parcial,Paul Purple,5.0
Economics,Primer Parcial,Quincy Indigo,4.8
Economics,Primer Parcial,Sam Azure,5.1
Economics,Primer Parcial,Sam Black,4.8
Economics,Primer Parcial,Sam Johnson,4.7
Economics,Segundo Parcial,Alice Brown,5.7
Economics,Segundo Parcial,Alice Pink,4.6
Economics,Segundo Parcial,Alice Violet,4.7
Economics,Segundo Parcial,Bob Johnson,4.8
Economics,Segundo Parcial,Bob Magenta,4.8
Economics,Segundo Parcial,Bob Purple,4.6
Economics,Segundo Parcial,Bob Red,5.0
Economics,Segundo Parcial,Charlie Azure,5.1
Economics,Segundo Parcial,Dana Cyan,4.8
Economics,Segundo Parcial,Dana Red,4.9
Economics,Segundo Parcial,Dana Violet,5.3
Economics,Segundo Parcial,Eve Black,5.2
Economics,Segundo Parcial,Eve Brown,4.8
Economics,Segundo Parcial,Eve Indigo,4.9
Economics,Segundo Parcial,Frank Blue,5.8
Economics,Segundo Parcial,Frank Brown,5.2
Economics,Segundo Parcial,Frank Green,5.6
Economics,Segundo Parcial,Frank Magenta,4.7
Economics,Segundo Parcial,Frank Yellow,5.4
Economics,Segundo Parcial,Grace Beige,4.5
Economics,Segundo Parcial,Grace Black,5.0
Economics,Segundo Parcial,Grace Blue,4.9
Economics,Segundo Parcial,Grace Cyan,4.7
Economics,Segundo Parcial,Grace Violet,4.5
Economics,Segundo Parcial,Hank Blue,4.8
Economics,Segundo Parcial,Hank Brown,5.2
Economics,Segundo Parcial,Hank Cyan,5.3
Economics,Segundo Parcial,Hank Orange,4.6
Economics,Segundo Parcial,Hank Purple,4.7
Economics,Segundo Parcial,Hank Teal,4.8
Economics,Segundo Parcial,Hank Yellow,4.8
Economics,Segundo Parcial,Ivy Gray,5.3
Economics,Segundo Parcial,Ivy Magenta,5.2
Economics,Segundo Parcial,Ivy Purple,4.8
Economics,Segundo Parcial,Ivy Teal,5.5
Economics,Segundo Parcial,Ivy White,5.2
Economics,Segundo Parcial,Jack Azure,4.7
Economics,Segundo Parcial,Jack Pink,4.9
Economics,Segundo Parcial,Jack Red,5.4
Economics,Segundo Parcial,Kelly Cyan,5.0
Economics,Segundo Parcial,Kelly Orange,5.1
Economics,Segundo Parcial,Kelly Teal,5.0
Economics,Segundo Parcial,Liam Black,4.9
Economics,Segundo Parcial,Liam Purple,4.8
Economics,Segundo Parcial,Mona Brown,5.3
Economics,Segundo Parcial,Mona Cyan,4.8
Economics,Segundo Parcial,Mona Green,5.0
Economics,Segundo Parcial,Mona Johnson,4.9
Economics,Segundo Parcial,Mona Teal,5.0
Economics,Segundo Parcial,Mona Yellow,5.3
Economics,Segundo Parcial,Nick Violet,5.1
Economics,Segundo Parcial,Olivia Azure,5.3
Economics,Segundo Parcial,Olivia Cyan,5.0
Economics,Segundo Parcial,Olivia White,5.0
Economics,Segundo Parcial,Paul Teal,5.0
Economics,Segundo Parcial,Rita Violet,5.0
Economics,Segundo Parcial,Sam Cyan,5.5
English,Examen Final,Eve Pink,4.7
English,Examen Final,Grace Pink,4.9
English,Examen Final,Hank Orange,4.6
English,Examen Final,Liam Beige,5.0
English,Examen Final,Liam Magenta,4.8
English,Examen Final,Quincy Black,5.6
English,Examen Final,Sam White,4.7
English,Primer Parcial,Alice Cyan,5.0
English,Primer Parcial,Alice Davis,4.9
English,Primer Parcial,Alice Indigo,5.0
English,Primer Parcial,Alice Purple,4.8
English,Primer Parcial,Alice Red,5.1
English,Primer Parcial,Alice Violet,4.7
English,Primer Parcial,Alice White,5.3
English,Primer Parcial,Bob Brown,5.6
English,Primer Parcial,Bob Cyan,4.5
English,Primer Parcial,Bob Indigo,5.2
English,Primer Parcial,Bob Johnson,5.3
English,Primer Parcial,Bob Teal,5.1
English,Primer Parcial,Charlie Azure,5.2
English,Primer Parcial,Charlie Blue,5.2
English,Primer Parcial,Charlie Cyan,4.6
English,Primer Parcial,Charlie Green,4.8
English,Primer Parcial,Charlie Johnson,4.4
English,Primer Parcial,Charlie Magenta,5.3
English,Primer Parcial,Charlie Violet,4.9
English,Primer Parcial,Dana Azure,5.3
English,Primer Parcial,Dana Beige,5.1
English,Primer Parcial,Dana Black,4.7
English,Primer Parcial,Dana Red,5.3
English,Primer Parcial,Dana Violet,5.2
English,Primer Parcial,Eve Black,4.5
English,Primer Parcial,Eve Cyan,5.5
English,Primer Parcial,Eve Davis,4.4
English,Primer Parcial,Eve Gray,5.1
English,Primer Parcial,Eve Green,5.2
English,Primer Parcial,Eve Purple,4.1
English,Primer Parcial,Frank Brown,4.8
English,Primer Parcial,Frank Davis,5.4
English,Primer Parcial,Frank Green,4.9
English,Primer Parcial,Frank Johnson,4.6
English,Primer Parcial,Frank Magenta,4.9
English,Primer Parcial,Frank Orange,5.1
English,Primer Parcial,Frank Pink,5.5
English,Primer Parcial,Frank Teal,4.8
English,Primer Parcial,Frank Yellow,4.9
English,Primer Parcial,Grace Green,5.3
English,Primer Parcial,Grace Orange,4.9
English,Primer Parcial,Grace Pink,4.8
English,Primer Parcial,Hank Green,5.3
English,Primer Parcial,Hank Pink,5.0
English,Primer Parcial,Hank Teal,5.4
English,Primer Parcial,Hank White,5.0
English,Primer Parcial,Ivy Gray,4.7
English,Primer Parcial,Ivy Pink,4.8
English,Primer Parcial,Ivy Violet,5.1
English,Primer Parcial,Jack Beige,4.9
English,Primer Parcial,Jack Cyan,5.2
English,Primer Parcial,Jack Indigo,5.2
English,Primer Parcial,Jack Magenta,5.4
English,Primer Parcial,Jack Yellow,5.6
English,Primer Parcial,Kelly Beige,4.9
English,Primer Parcial,Kelly Cyan,4.7
English,Primer Parcial,Kelly Indigo,5.2
English,Primer Parcial,Kelly Magenta,5.0
English,Primer Parcial,Liam Azure,5.3
English,Primer Parcial,Liam Beige,5.2
English,Primer Parcial,Liam Black,5.4
English,Primer Parcial,Liam Pink,5.1
English,Primer Parcial,Liam Purple,5.0
English,Primer Parcial,Liam Violet,5.3
English,Primer Parcial,Mona Beige,5.8
English,Primer Parcial,Mona Black,4.9
English,Primer Parcial,Mona Magenta,5.0
English,Primer Parcial,Mona Orange,4.9
English,Primer Parcial,Mona Purple,4.9
English,Primer Parcial,Mona Violet,5.2
English,Primer Parcial,Nick Azure,5.9
English,Primer Parcial,Nick Beige,4.7
English,Primer Parcial,Nick Cyan,4.8
English,Primer Parcial,Nick Davis,5.0
English,Primer Parcial,Nick Indigo,5.0
English,Primer Parcial,Nick Magenta,4.9
English,Primer Parcial,Nick Pink,5.0
English,Primer Parcial,Nick Purple,4.9
English,Primer Parcial,Nick Violet,5.0
English,Primer Parcial,Olivia Black,5.1
English,Primer Parcial,Olivia Cyan,5.7
English,Primer Parcial,Olivia Orange,5.3
English,Primer Parcial,Olivia Violet,5.1
English,Primer Parcial,Paul Davis,5.4
English,Primer Parcial,Paul Gray,5.2
English,Primer Parcial,Paul Johnson,5.2
English,Primer Parcial,Paul Teal,5.6
English,Primer Parcial,Quincy Black,4.5
English,Primer Parcial,Quincy Gray,4.5
English,Primer Parcial,Quincy Orange,4.9
English,Primer Parcial,Quincy Pink,4.7
English,Primer Parcial,Quincy Teal,4.5
English,Primer Parcial,Quincy White,5.3
English,Primer Parcial,Rita Azure,4.9
English,Primer Parcial,Rita Brown,5.3
English,Primer Parcial,Rita Cyan,4.7
English,Primer Parcial,Rita Indigo,4.8
English,Primer Parcial,Rita Purple,5.5
English,Primer Parcial,Rita Teal,5.3
English,Primer Parcial,Rita White,5.8
English,Primer Parcial,Sam Gray,4.4
English,Primer Parcial,Sam Green,5.2
English,Primer Parcial,Sam Orange,5.4
English,Primer Parcial,Sam White,5.0
English,Segundo Parcial,Alice Davis,4.9
English,Segundo Parcial,Alice Indigo,4.5
English,Segundo Parcial,Alice Magenta,5.3
English,Segundo Parcial,Alice Yellow,5.0
English,Segundo Parcial,Bob Azure,5.0
English,Segundo Parcial,Bob Beige,5.0
English,Segundo Parcial,Bob Black,4.9
English,Segundo Parcial,Bob Brown,4.9
English,Segundo Parcial,Bob Gray,4.8
English,Segundo Parcial,Bob Indigo,5.2
English,Segundo Parcial,Bob White,4.6
English,Segundo Parcial,Bob Yellow,5.3
English,Segundo Parcial,Charlie Gray,4.4
English,Segundo Parcial,Charlie Johnson,5.2
English,Segundo Parcial,Charlie Magenta,5.3
English,Segundo Parcial,Charlie Teal,5.0
English,Segundo Parcial,Charlie White,4.8
English,Segundo Parcial,Dana Azure,4.3
English,Segundo Parcial,Dana Blue,4.8
English,Segundo Parcial,Dana Brown,5.2
English,Segundo Parcial,Dana Davis,5.4
English,Segundo Parcial,Dana Green,4.9
English,Segundo Parcial,Dana Magenta,4.7
English,Segundo Parcial,Dana Yellow,4.8
English,Segundo Parcial,Eve Orange,5.2
English,Segundo Parcial,Frank Azure,5.4
English,Segundo Parcial,Frank Purple,5.2
English,Segundo Parcial,Frank White,4.6
English,Segundo Parcial,Grace Gray,5.2
English,Segundo Parcial,Grace Green,5.0
English,Segundo Parcial,Grace Johnson,4.8
English,Segundo Parcial,Grace Magenta,5.4
English,Segundo Parcial,Grace Teal,5.0
English,Segundo Parcial,Grace Yellow,5.1
English,Segundo Parcial,Hank Azure,4.7
English,Segundo Parcial,Hank Beige,5.5
English,Segundo Parcial,Hank Pink,4.8
English,Segundo Parcial,Hank Violet,5.1
English,Segundo Parcial,Ivy Black,5.2
English,Segundo Parcial,Ivy Davis,4.8
English,Segundo Parcial,Ivy Orange,5.0
English,Segundo Parcial,Ivy Yellow,4.9
English,Segundo Parcial,Jack Gray,5.1
English,Segundo Parcial,Jack Magenta,5.1
English,Segundo Parcial,Jack Violet,5.2
English,Segundo Parcial,Kelly Green,5.4
English,Segundo Parcial,Kelly Magenta,5.3
English,Segundo Parcial,Kelly White,5.0
English,Segundo Parcial,Kelly Yellow,5.1
English,Segundo Parcial,Liam Azure,5.4
English,Segundo Parcial,Liam Beige,4.6
English,Segundo Parcial,Liam Green,4.4
English,Segundo Parcial,Liam Magenta,4.8
English,Segundo Parcial,Liam Orange,4.5
English,Segundo Parcial,Liam Pink,5.3
English,Segundo Parcial,Liam Red,5.1
English,Segundo Parcial,Liam Violet,5.2
English,Segundo Parcial,Mona Black,5.4
English,Segundo Parcial,Mona Blue,5.4
English,Segundo Parcial,Nick Green,4.8
English,Segundo Parcial,Nick Indigo,5.6
English,Segundo Parcial,Nick Magenta,4.9
English,Segundo Parcial,Olivia Brown,5.5
English,Segundo Parcial,Olivia Teal,5.2
English,Segundo Parcial,Paul Beige,4.9
English,Segundo Parcial,Paul Brown,4.8
English,Segundo Parcial,Paul Cyan,4.8
English,Segundo Parcial,Paul Davis,5.6
English,Segundo Parcial,Paul Gray,5.3
English,Segundo Parcial,Quincy Cyan,4.7
English,Segundo Parcial,Quincy Johnson,5.0
English,Segundo Parcial,Quincy Magenta,4.7
English,Segundo Parcial,Quincy Pink,4.6
English,Segundo Parcial,Quincy Purple,4.9
English,Segundo Parcial,Quincy Violet,5.0
English,Segundo Parcial,Quincy White,5.0
English,Segundo Parcial,Rita Beige,4.7
English,Segundo Parcial,Rita Davis,5.1
English,Segundo Parcial,Rita Magenta,5.3
English,Segundo Parcial,Rita Yellow,5.1
English,Segundo Parcial,Sam Gray,5.5
English,Segundo Parcial,Sam Indigo,5.2
English,Segundo Parcial,Sam Magenta,5.4
English,Segundo Parcial,Sam Violet,4.8
English,Segundo Parcial,Sam White,5.2
Geography,Examen Final,Alice Brown,4.8
Geography,Examen Final,Alice Orange,5.1
Geography,Examen Final,Bob Black,4.5
Geography,Examen Final,Bob Indigo,5.6
Geography,Examen Final,Bob Purple,5.0
Geography,Examen Final,Charlie Blue,4.7
Geography,Examen Final,Eve Blue,5.2
Geography,Examen Final,Eve Davis,5.2
